"idCar","StartDate","FinishDate","latStart","lonStart","latFinish","lonFinish","Distance"
"1","01/02/2015 08:04:01","01/02/2015 08:11:09","36.06367099","24.88594026","36.04802608","24.87957318","0.9881599424558186"
"1","01/02/2015 12:07:01","01/02/2015 12:15:26","36.04802454","24.87956662","36.06582482","24.85237763","1.696983106692525"
"1","01/02/2015 13:22:01","01/02/2015 13:30:26","36.06583439","24.85236513","36.0480304","24.87956808","1.6976493189116464"
"1","01/02/2015 17:42:01","01/02/2015 17:46:03","36.04803221","24.87956941","36.06650061","24.88263989","1.1180263316022705"
"1","01/02/2015 19:26:01","01/02/2015 19:31:01","36.06644622","24.88264414","36.05195224","24.87077075","1.0430084466801397"
"1","01/02/2015 21:15:01","01/02/2015 21:19:52","36.05195364","24.87080567","36.06646439","24.88259898","1.041709613510449"
"1","01/03/2015 07:33:01","01/03/2015 07:35:04","36.06647107","24.88263284","36.06370161","24.88587843","0.2288819702842428"
"1","01/03/2015 07:59:01","01/03/2015 08:06:09","36.06362405","24.88589665","36.0480246","24.87957047","0.9849496231432598"
"1","01/03/2015 12:07:01","01/03/2015 12:09:05","36.04802257","24.87957609","36.05196283","24.87081616","0.486265289482265"
"1","01/03/2015 13:29:01","01/03/2015 13:31:05","36.05196404","24.8707849","36.0480227","24.87957324","0.4875014712049438"
"1","01/03/2015 17:48:01","01/03/2015 17:52:03","36.04802523","24.87956583","36.06650575","24.88262679","1.118685650727431"
"1","01/03/2015 19:44:01","01/03/2015 19:50:01","36.06646165","24.88263088","36.05195412","24.87080614","1.0423861484729369"
"1","01/03/2015 20:40:01","01/03/2015 20:53:01","36.05196321","24.87079022","36.06646555","24.88264295","1.042873883047518"
"1","01/03/2015 22:33:01","01/03/2015 22:37:02","36.06645743","24.8826365","36.04803026","24.87957655","1.1155066557252384"
"1","01/04/2015 00:09:01","01/04/2015 00:13:02","36.04802716","24.87956907","36.06645318","24.88258761","1.11517279218567"
"1","01/04/2015 07:48:01","01/04/2015 07:50:04","36.06646523","24.88259993","36.06367695","24.88595965","0.23353094138369657"
"1","01/04/2015 08:10:01","01/04/2015 08:17:09","36.06362423","24.88592963","36.04802432","24.8795747","0.9854111739515669"
"1","01/04/2015 12:23:01","01/04/2015 12:26:42","36.04802274","24.87957471","36.05573098","24.90250814","1.2047417653822812"
"1","01/04/2015 13:34:01","01/04/2015 13:37:42","36.05575684","24.90250543","36.04803004","24.87957338","1.20510767244859"
"1","01/04/2015 17:25:01","01/04/2015 17:29:03","36.04802343","24.87957564","36.06648262","24.88263969","1.1174371604584634"
"1","01/04/2015 18:54:01","01/04/2015 18:58:52","36.06643411","24.88263985","36.05196718","24.87077113","1.0415304925866624"
"1","01/04/2015 20:35:01","01/04/2015 20:39:52","36.05192913","24.87079126","36.06648749","24.88261819","1.0449923655463917"
"1","01/05/2015 07:45:01","01/05/2015 07:47:04","36.06650112","24.88264698","36.0636714","24.88593517","0.23292966019833836"
"1","01/05/2015 08:05:01","01/05/2015 08:12:09","36.06367436","24.88586895","36.04802258","24.87956891","0.9875404317197743"
"1","01/05/2015 17:52:01","01/05/2015 17:56:03","36.04803205","24.87957106","36.06648869","24.88259679","1.1170398073491865"
"1","01/05/2015 19:35:01","01/05/2015 19:39:52","36.06650004","24.88263252","36.05196963","24.87081575","1.0433201859428922"
"1","01/05/2015 20:31:01","01/05/2015 20:33:05","36.05196959","24.87082137","36.04802866","24.87956523","0.4856037760786117"
"1","01/05/2015 22:41:01","01/05/2015 22:45:02","36.04802295","24.87957399","36.06644798","24.88261754","1.1152738316677457"
"1","01/06/2015 12:48:01","01/06/2015 12:55:05","36.06642518","24.88260002","36.06342446","24.85097868","1.5441414834599263"
"1","01/06/2015 13:36:01","01/06/2015 13:36:43","36.06348734","24.85102088","36.06583636","24.84981343","0.15261807456417928"
"1","01/06/2015 15:58:01","01/06/2015 16:04:26","36.06582238","24.84982399","36.06642691","24.88259737","1.5898726224231752"
"1","01/06/2015 18:25:01","01/06/2015 18:29:52","36.06647949","24.88261252","36.05193779","24.87081229","1.043446115685069"
"1","01/06/2015 19:31:01","01/06/2015 19:37:01","36.05195839","24.87077283","36.06641461","24.8826145","1.040270148835619"
"1","01/07/2015 18:26:01","01/07/2015 18:31:01","36.06642639","24.88259258","36.05195164","24.87077544","1.0405414262516874"
"1","01/07/2015 19:52:01","01/06/2014 07:01:01","36.051946","24.87079014","36.07333841","24.86419877","1.3227102250571443"
"10","01/06/2014 07:34:01","01/06/2014 07:47:19","36.07332522","24.86417509","36.04802941","24.87956634","1.691347508494054"
"10","01/06/2014 11:52:01","01/06/2014 11:56:01","36.04802994","24.87956985","36.05448744","24.89991204","1.0600871847329076"
"10","01/06/2014 13:00:01","01/06/2014 13:03:23","36.05445954","24.89987905","36.04802448","24.87956581","1.0582884318662147"
"10","01/06/2014 18:14:01","01/06/2014 18:21:59","36.04802514","24.87956925","36.07685751","24.8658941","1.8526692206265298"
"10","01/06/2014 19:49:01","01/06/2014 19:54:01","36.07684887","24.86589453","36.07665466","24.85760764","0.40201610624610973"
"10","01/06/2014 21:57:01","01/06/2014 21:58:44","36.07669838","24.85761546","36.07678774","24.86587144","0.40038426142366956"
"10","01/06/2014 22:11:01","01/06/2014 22:11:01","36.07684354","24.86588553","36.07684354","24.86588553","5.122450290703344E-5"
"10","01/07/2014 07:18:01","01/07/2014 07:19:44","36.07683232","24.86586717","36.07332532","24.86418984","0.2255864530853782"
"10","01/07/2014 07:37:01","01/07/2014 07:50:19","36.07332094","24.8641659","36.04802515","24.87957681","1.6917675293945627"
"10","01/07/2014 12:10:01","01/07/2014 12:16:16","36.04803136","24.87957586","36.05981728","24.85802292","1.2621370528089955"
"10","01/07/2014 13:27:01","01/07/2014 13:33:16","36.05981097","24.85797581","36.04802925","24.87957391","1.2638111816049993"
"10","01/07/2014 18:13:01","01/07/2014 18:20:59","36.04803143","24.87956514","36.07684845","24.86590036","1.851629247650202"
"10","01/07/2014 19:52:01","01/07/2014 19:55:01","36.0768209","24.86589471","36.07663382","24.85760204","0.4022842298818847"
"10","01/07/2014 21:56:01","01/07/2014 21:57:44","36.07662311","24.85758743","36.07680148","24.86588509","0.4025119551053002"
"10","01/08/2014 06:46:01","01/08/2014 06:51:01","36.0768274","24.8658965","36.07332763","24.86418879","0.22571822481058404"
"10","01/08/2014 07:25:01","01/08/2014 07:38:19","36.07334596","24.86420346","36.04802217","24.87957526","1.6924382334551131"
"10","01/08/2014 11:57:01","01/08/2014 12:06:27","36.04802834","24.87956633","36.07664559","24.8575823","2.021104437158134"
"10","01/08/2014 13:16:01","01/08/2014 13:25:27","36.07666265","24.85764222","36.04803084","24.87956582","2.0203024242943424"
"10","01/08/2014 18:21:01","01/08/2014 18:29:01","36.04802382","24.87957247","36.07683648","24.86589213","1.851655309412666"
"10","01/08/2014 19:43:01","01/08/2014 19:45:01","36.07685662","24.86589901","36.07663525","24.85757655","0.40379058877730845"
"10","01/08/2014 20:56:01","01/08/2014 20:59:01","36.07666453","24.85761659","36.07685033","24.86587986","0.40085682978585485"
"10","01/09/2014 07:06:01","01/09/2014 07:07:44","36.07683004","24.86586632","36.07333947","24.86417056","0.22499238533526003"
"10","01/09/2014 07:37:01","01/09/2014 07:50:19","36.07334349","24.86419011","36.0480286","24.87956611","1.6920486391652376"
"10","01/09/2014 12:13:01","01/09/2014 12:15:05","36.04803195","24.87956563","36.05194917","24.87078851","0.48632460280102596"
"10","01/09/2014 13:03:01","01/09/2014 13:05:05","36.05193048","24.87081896","36.04802972","24.87957541","0.4849697340173635"
"10","01/09/2014 18:02:01","01/09/2014 18:09:59","36.04802644","24.87957425","36.07684601","24.86589731","1.8519832791774997"
"10","01/09/2014 19:43:01","01/09/2014 19:45:09","36.07682395","24.86589722","36.07528973","24.85631535","0.4736774657952007"
"10","01/09/2014 21:29:01","01/09/2014 21:40:01","36.07529323","24.85626503","36.07683","24.86587498","0.47504288881422874"
"10","01/10/2014 06:40:01","01/10/2014 06:46:01","36.07684634","24.8658641","36.07333185","24.86419864","0.2257991369853169"
"10","01/10/2014 07:24:01","01/10/2014 07:37:19","36.07332113","24.86416918","36.04803218","24.87956712","1.6911214642962749"
"10","01/10/2014 12:17:01","01/10/2014 12:26:27","36.04803179","24.87957341","36.07664221","24.85761132","2.0201950595120373"
"10","01/10/2014 13:13:01","01/10/2014 13:22:27","36.07662451","24.85759328","36.04802848","24.87956755","2.01977323353096"
"10","01/10/2014 18:13:01","01/10/2014 18:20:59","36.04802324","24.87957217","36.07684883","24.86589755","1.8522802142247126"
"10","01/10/2014 19:48:01","01/10/2014 19:50:01","36.07685144","24.86588006","36.07664976","24.8575753","0.40289550953237474"
"10","01/10/2014 20:54:01","01/10/2014 20:55:44","36.07664173","24.85756652","36.07679337","24.86589049","0.4037479837183155"
"10","01/11/2014 18:20:01","01/11/2014 18:21:45","36.07682708","24.86588753","36.07664839","24.85757781","0.40309694350781455"
"10","01/11/2014 19:53:01","01/11/2014 19:54:45","36.0766369","24.8576144","36.07682208","24.86588948","0.4014284086958605"
"10","01/12/2014 12:39:01","01/12/2014 12:44:56","36.07685147","24.86589691","36.05192922","24.87079812","1.5140554338350878"
"10","01/12/2014 13:04:01","01/12/2014 13:13:34","36.05193843","24.87077645","36.08951424","24.86064573","2.3073752683903987"
"10","01/12/2014 13:26:35","01/12/2014 13:26:35","36.08960158","24.86069606","36.08960158","24.86069606","5.122450290703344E-5"
"10","01/12/2014 16:12:01","01/12/2014 16:16:39","36.08962196","24.86068835","36.07685141","24.86587484","0.8064194622486807"
"10","01/12/2014 17:59:01","01/12/2014 18:05:01","36.07684051","24.86589212","36.07663197","24.85756812","0.4038406875112545"
"10","01/12/2014 19:53:01","01/12/2014 19:54:45","36.07664938","24.85762146","36.07683696","24.86587174","0.4002302292526"
"10","01/01/2015 06:49:01","01/01/2015 06:52:01","36.07682421","24.8658844","36.0733494","24.86416616","0.2245147815674956"
"10","01/01/2015 07:20:01","01/01/2015 07:33:19","36.07333511","24.86419075","36.04802194","24.87957229","1.692074491573967"
"10","01/01/2015 12:05:01","01/01/2015 12:11:16","36.04802984","24.87957587","36.05973244","24.8579914","1.2606134928951818"
"10","01/01/2015 13:21:01","01/01/2015 13:27:16","36.05976445","24.85802248","36.04803123","24.87957309","1.2602748332901024"
"10","01/01/2015 17:56:01","01/01/2015 18:03:59","36.0480246","24.87957283","36.07682684","24.86587656","1.851348754746888"
"10","01/01/2015 19:31:01","01/01/2015 19:32:45","36.07683827","24.86587843","36.07668714","24.85762116","0.40051347714166047"
"10","01/01/2015 21:19:01","01/01/2015 21:25:01","36.07663767","24.85758961","36.07683097","24.86587011","0.4017048774361551"
"10","01/02/2015 07:17:01","01/02/2015 07:18:44","36.07682444","24.86588573","36.07333786","24.86418425","0.22487119792435487"
"10","01/02/2015 07:42:01","01/02/2015 07:55:19","36.07334972","24.8641979","36.0480289","24.87956777","1.6922370017707702"
"10","01/02/2015 12:03:01","01/02/2015 12:11:26","36.04802649","24.8795693","36.06583875","24.85237938","1.697470492416146"
"10","01/02/2015 13:28:01","01/02/2015 13:36:26","36.06584855","24.85238283","36.04802816","24.87957619","1.6979071734261633"
"10","01/02/2015 18:13:01","01/02/2015 18:23:01","36.0480309","24.87956568","36.07684439","24.86589053","1.851611595419424"
"10","01/02/2015 19:32:01","01/02/2015 19:33:45","36.07682044","24.86587161","36.07664075","24.85758029","0.4022066488063073"
"10","01/02/2015 20:53:01","01/02/2015 20:58:01","36.07668547","24.85759071","36.07684893","24.86588059","0.40211172813462054"
"10","01/03/2015 06:41:01","01/03/2015 06:51:01","36.07682864","24.86588745","36.07332761","24.86420434","0.22535375760599238"
"10","01/03/2015 07:16:01","01/03/2015 07:29:19","36.07332048","24.86419778","36.04803189","24.87957453","1.6906484601228413"
"10","01/03/2015 11:57:01","01/03/2015 12:06:27","36.04802802","24.87957593","36.07665708","24.85763689","2.0205564219018703"
"10","01/03/2015 13:17:01","01/03/2015 13:26:27","36.07664283","24.85759814","36.0480255","24.87956506","2.0206708686377284"
"10","01/03/2015 18:21:01","01/03/2015 18:34:01","36.04802646","24.87957041","36.07685769","24.86589273","1.8526492888199688"
"10","01/03/2015 19:36:01","01/03/2015 19:41:09","36.07682397","24.8658793","36.05282402","24.8685926","1.4459436349887198"
"10","01/03/2015 20:13:01","01/03/2015 20:18:09","36.05285887","24.86860417","36.07684563","24.86587324","1.4452336564162513"
"10","01/04/2015 07:10:01","01/04/2015 07:11:44","36.07682512","24.86587892","36.0733323","24.86420193","0.22478716190277748"
"10","01/04/2015 07:32:01","01/04/2015 07:45:19","36.07335068","24.86419822","36.04803004","24.87957569","1.6923897193123179"
"10","01/04/2015 12:04:01","01/04/2015 12:13:27","36.04802504","24.87956588","36.07664683","24.85759002","2.021126858247174"
"10","01/04/2015 13:24:47","01/04/2015 13:34:13","36.07669699","24.85757122","36.04802487","24.87957681","2.0244527858980113"
"10","01/04/2015 18:12:01","01/04/2015 18:19:59","36.04802416","24.87956962","36.07682603","24.8658795","1.8512210301511292"
"10","01/04/2015 19:32:01","01/04/2015 19:33:45","36.07685742","24.86589623","36.07662683","24.85760918","0.4020930910904854"
"10","01/04/2015 21:04:01","01/04/2015 21:05:45","36.07665366","24.85762258","36.07683603","24.86590177","0.40162292798329086"
"10","01/05/2015 07:03:01","01/05/2015 07:04:44","36.07685448","24.86589151","36.07335179","24.86418635","0.22583589034765006"
"10","01/05/2015 07:31:01","01/05/2015 07:44:19","36.0733378","24.86417294","36.0480322","24.87956649","1.6919237896238373"
"10","01/05/2015 12:12:01","01/05/2015 12:20:17","36.04803158","24.87957582","36.06344617","24.85100715","1.6659980952032643"
"10","01/05/2015 13:17:01","01/05/2015 13:25:17","36.06345972","24.85099976","36.04802103","24.87956554","1.666684652896081"
"10","01/05/2015 18:11:01","01/05/2015 18:18:59","36.0480309","24.8795745","36.07685562","24.86589405","1.8523327220779553"
"10","01/05/2015 19:43:01","01/05/2015 19:44:45","36.07682976","24.86586474","36.07665016","24.85760311","0.40076724632942023"
"10","01/05/2015 20:34:01","01/05/2015 20:44:01","36.07662443","24.85760544","36.07683697","24.86586716","0.4008296635772138"
"10","01/06/2015 12:23:01","01/06/2015 12:27:33","36.07685059","24.86587924","36.06582046","24.8523652","0.9313766911606391"
"10","01/06/2015 13:29:01","01/06/2015 13:29:31","36.06583354","24.85237301","36.06587263","24.8497954","0.12503255853409107"
"10","01/06/2015 15:52:01","01/06/2015 15:56:59","36.06587998","24.84983351","36.07685092","24.86587767","1.019144171038201"
"10","01/06/2015 18:20:01","01/06/2015 18:21:45","36.07683131","24.86589766","36.07665259","24.85762613","0.4012457200754681"
"10","01/06/2015 19:47:01","01/06/2015 19:48:45","36.07668867","24.85758869","36.0768349","24.8658969","0.4029765197502075"
"10","01/07/2015 12:35:01","01/07/2015 12:39:39","36.07682603","24.8658979","36.08962132","24.86067975","0.8083091389628417"
"10","01/07/2015 16:02:01","01/07/2015 16:06:38","36.08961584","24.86066525","36.0768222","24.8658673","0.8079710750321388"
"10","01/07/2015 18:20:01","01/07/2015 18:21:45","36.07683113","24.86589732","36.07668543","24.85763611","0.40069726905669395"
"10","01/07/2015 19:46:01","01/06/2014 07:45:49","36.07669539","24.85757869","36.05097813","24.82589972","2.177472496792731"
"101","01/06/2014 08:24:01","01/06/2014 08:32:35","36.05096154","24.82596283","36.06530265","24.8331549","0.9284592732757337"
"101","01/06/2014 09:06:36","01/06/2014 09:09:16","36.06533286","24.83318494","36.06409512","24.84126251","0.39873324184135933"
"101","01/06/2014 10:18:37","01/06/2014 10:32:33","36.06403646","24.84143089","36.0585637","24.8808782","1.9412231795307648"
"101","01/06/2014 12:06:01","01/06/2014 12:09:07","36.05852906","24.88090849","36.05195503","24.87077613","0.6301724923680001"
"101","01/06/2014 13:12:01","01/06/2014 13:23:01","36.05193805","24.87079861","36.04803057","24.87957638","0.4860701128363329"
"101","01/06/2014 14:07:49","01/06/2014 14:14:17","36.04802531","24.87957389","36.05103012","24.8258814","2.610784857247273"
"101","01/06/2014 15:18:01","01/06/2014 15:24:27","36.0509608","24.82591503","36.04804057","24.87957385","2.6088106393574266"
"101","01/07/2014 08:12:37","01/07/2014 08:22:25","36.04802559","24.87956846","36.05102357","24.8258853","2.610305185757639"
"101","01/07/2014 09:19:13","01/07/2014 09:29:02","36.05102938","24.82597269","36.05413626","24.90813697","3.9898845077730996"
"101","01/07/2014 10:06:37","01/07/2014 10:12:46","36.05414093","24.90809978","36.05846113","24.88548228","1.127256422982707"
"101","01/07/2014 12:06:37","01/07/2014 12:09:41","36.05842673","24.88549944","36.04802973","24.87956687","0.6869734730581772"
"101","01/09/2014 08:19:13","01/09/2014 08:29:01","36.04802391","24.8795701","36.05093769","24.82595446","2.6066954393181754"
"101","01/09/2014 09:27:01","01/09/2014 09:36:50","36.05102229","24.82590612","36.05421456","24.9081956","3.9961914037804385"
"101","01/09/2014 10:42:37","01/09/2014 10:47:19","36.05414382","24.90816511","36.05845188","24.88552381","1.1282128799331868"
"101","01/09/2014 12:54:01","01/09/2014 13:01:51","36.05846097","24.88550719","36.04802542","24.87956703","0.689228175702571"
"101","01/10/2014 07:02:25","01/10/2014 07:12:13","36.04802747","24.87956795","36.05103021","24.82587854","2.6106271964824384"
"101","01/10/2014 08:01:49","01/10/2014 08:17:43","36.05097293","24.82593395","36.05853278","24.88090279","2.7045945748634557"
"101","01/10/2014 09:13:49","01/10/2014 09:14:41","36.05857253","24.88087633","36.05847418","24.88546869","0.22282210696751678"
"101","01/10/2014 10:42:37","01/10/2014 10:47:17","36.05844488","24.88547325","36.05418619","24.90814761","1.1290996126468102"
"101","01/10/2014 12:12:37","01/10/2014 12:49:50","36.05415751","24.90813839","36.04804896","24.87957404","1.4332432940605877"
"101","01/10/2014 13:13:01","01/10/2014 13:39:03","36.04805168","24.8795705","36.04802353","24.87957133","0.0016888556249144144"
"101","01/01/2015 07:30:37","01/01/2015 07:40:25","36.04802892","24.87957021","36.05094324","24.82593818","2.607490705798736"
"101","01/01/2015 08:19:13","01/01/2015 08:27:47","36.05093019","24.82593071","36.0652419","24.83310842","0.9265629597542149"
"101","01/01/2015 09:01:49","01/01/2015 09:04:30","36.06533233","24.83308994","36.06403102","24.84131564","0.4065093996613477"
"101","01/01/2015 10:19:08","01/01/2015 10:30:24","36.06409552","24.8414329","36.0585396","24.88088125","1.9421226270052947"
"101","01/01/2015 12:07:13","01/01/2015 12:10:19","36.05854164","24.88091989","36.05192381","24.87081729","0.630698463955324"
"101","01/01/2015 13:00:01","01/01/2015 13:07:01","36.0519593","24.87082127","36.0480239","24.87956972","0.48563689827402096"
"101","01/01/2015 14:12:37","01/01/2015 14:18:59","36.04803124","24.87957321","36.05048864","24.8261485","2.5957627089233837"
"101","01/01/2015 15:24:37","01/01/2015 15:31:03","36.0510062","24.82598723","36.04804897","24.87957441","2.605492674040185"
"101","01/01/2015 17:11:01","01/01/2015 18:16:07","36.0480397","24.87957037","36.05856822","24.88090552","0.6349987986601664"
"101","01/01/2015 18:39:01","01/01/2015 18:57:04","36.05860144","24.88091542","36.04807817","24.87956863","0.6347433145743544"
"101","01/02/2015 08:42:37","01/02/2015 08:52:23","36.04802544","24.87957168","36.05089556","24.82591228","2.6086398483925506"
"101","01/02/2015 09:54:37","01/02/2015 10:05:58","36.05094585","24.82591988","36.05419404","24.9080694","3.9895751421574754"
"101","01/02/2015 11:06:01","01/02/2015 11:11:01","36.05412487","24.9081005","36.05842492","24.88553271","1.1246324101212752"
"101","01/02/2015 13:03:01","01/02/2015 13:08:02","36.05845324","24.88549599","36.0480308","24.87956933","0.6882399304990037"
"101","01/04/2015 07:54:37","01/04/2015 08:04:25","36.04802117","24.87957424","36.05102408","24.8259697","2.6065210019587637"
"101","01/04/2015 09:26:25","01/04/2015 09:36:14","36.05092013","24.82591819","36.05410535","24.90808894","3.99042388627293"
"101","01/04/2015 09:54:11","01/04/2015 09:54:11","36.05412925","24.90807045","36.05412925","24.90807045","5.122450290703344E-5"
"101","01/04/2015 11:13:13","01/04/2015 11:17:55","36.0541493","24.90812048","36.05847782","24.88549738","1.1276354605148087"
"101","01/04/2015 12:39:01","01/04/2015 12:58:15","36.0584627","24.88551157","36.05440935","24.90835016","1.1341532343731031"
"101","01/04/2015 13:24:47","01/04/2015 14:12:54","36.05419857","24.90814154","36.05419798","24.90809581","0.002218086040686078"
"101","01/04/2015 17:19:01","01/06/2014 10:38:59","36.05409586","24.90808954","36.050888","24.82597005","3.9880066556516507"
"104","01/06/2014 12:16:54","01/06/2014 12:23:21","36.05098457","24.82597308","36.04803171","24.87956658","2.6057813386742614"
"104","01/06/2014 13:23:23","01/06/2014 13:29:51","36.04803012","24.87956727","36.05093077","24.82588699","2.609771352978338"
"104","01/06/2014 15:53:30","01/06/2014 15:59:56","36.05096211","24.82596571","36.04804355","24.87957604","2.6064569638196113"
"104","01/07/2014 10:44:31","01/07/2014 10:50:58","36.04802256","24.8795717","36.05094715","24.82592775","2.6081090516370327"
"104","01/07/2014 12:31:48","01/07/2014 12:38:15","36.05102575","24.82595634","36.04802695","24.87956623","2.6067627495720767"
"104","01/07/2014 13:44:52","01/07/2014 13:51:20","36.04802642","24.87957497","36.05100474","24.82595028","2.607394822600593"
